epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_auroc,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6,val_f1_class_7,val_loss,val_macro_f1,val_precision_class_0,val_precision_class_1,val_precision_class_2,val_precision_class_3,val_precision_class_4,val_precision_class_5,val_precision_class_6,val_precision_class_7,val_recall_class_0,val_recall_class_1,val_recall_class_2,val_recall_class_3,val_recall_class_4,val_recall_class_5,val_recall_class_6,val_recall_class_7,val_weighted_f1
2,389,,0.5625,,1.1846345663070679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,399,,0.625,,0.9452707767486572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,409,,0.6875,,1.110601544380188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,416,,,,,0.5989473462104797,0.8984121680259705,0.3466666638851166,0.4879171550273895,0.401880145072937,0.15238095819950104,0.8058117032051086,0.49366018176078796,0.27551019191741943,0.3404255211353302,1.2585346698760986,0.41303157806396484,0.26530611515045166,0.5714285969734192,0.3741794228553772,0.09195402264595032,0.875,0.579365074634552,0.1812080591917038,0.2330097109079361,0.5,0.4257028102874756,0.4340101480484009,0.4444444477558136,0.7467633485794067,0.43004417419433594,0.5744680762290955,0.6315789222717285,0.6268230676651001
2,416,0.5508685111999512,,1.3746516704559326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,419,,0.5,,0.6976111531257629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,429,,0.53125,,1.637526035308838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,439,,0.625,,1.3026411533355713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,449,,0.625,,1.0449714660644531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,459,,0.53125,,1.5874515771865845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,469,,0.65625,,1.1692659854888916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,479,,0.5625,,1.387597680091858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,489,,0.6875,,1.3391711711883545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,499,,0.59375,,1.3229222297668457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,509,,0.65625,,1.0554327964782715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,519,,0.40625,,1.650747299194336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,529,,0.65625,,1.287248969078064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,539,,0.59375,,1.0869702100753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,549,,0.625,,0.8610765337944031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,555,,,,,0.5789473652839661,0.9049546718597412,0.3306122422218323,0.5875598192214966,0.35914331674575806,0.1689189225435257,0.7990880608558655,0.5023923516273499,0.27397260069847107,0.3777777850627899,1.089136004447937,0.42493313550949097,0.22499999403953552,0.5612431168556213,0.5117371082305908,0.09615384787321091,0.8884664177894592,0.5478261113166809,0.23999999463558197,0.23943662643432617,0.6230769157409668,0.6164658665657043,0.27664974331855774,0.6944444179534912,0.7260487079620361,0.4639175236225128,0.3191489279270172,0.8947368264198303,0.6335369348526001
3,555,0.5768103003501892,,1.2660804986953735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,559,,0.625,,1.1349204778671265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,569,,0.65625,,1.0955790281295776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,579,,0.5,,1.3994756937026978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,589,,0.5625,,1.355651617050171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,599,,0.53125,,0.6629015207290649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,609,,0.59375,,1.2100807428359985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,619,,0.625,,1.0733420848846436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,629,,0.5625,,0.659899115562439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,639,,0.5625,,1.4052705764770508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,649,,0.65625,,1.1974695920944214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,659,,0.5,,1.238908290863037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,669,,0.5625,,1.1499862670898438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,679,,0.6875,,1.0988562107086182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,689,,0.65625,,1.094143033027649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,694,,,,,0.61789470911026,0.9134160876274109,0.3410138189792633,0.6235897541046143,0.42990654706954956,0.24271844327449799,0.8122540712356567,0.5143299698829651,0.33695653080940247,0.35467979311943054,1.0083829164505005,0.45693111419677734,0.2434210479259491,0.6373165845870972,0.45352113246917725,0.14705882966518402,0.888137698173523,0.5424836874008179,0.3444444537162781,0.2181818187236786,0.5692307949066162,0.6104417443275452,0.408629447221756,0.6944444179534912,0.7483169436454773,0.4889543354511261,0.3297872245311737,0.9473684430122375,0.6568013429641724
4,694,0.5968869924545288,,1.1426022052764893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,699,,0.4375,,0.8468008637428284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,709,,0.75,,1.2170594930648804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,719,,0.5625,,1.105296015739441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,729,,0.59375,,1.056650161743164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,739,,0.6875,,1.151925802230835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,749,,0.59375,,1.2396185398101807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,759,,0.65625,,1.0877938270568848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,769,,0.75,,0.8476638197898865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,779,,0.625,,0.7334132790565491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,789,,0.5625,,1.4939309358596802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,799,,0.71875,,0.8524729013442993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,809,,0.625,,0.8614314198493958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,819,,0.53125,,0.9754490852355957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,829,,0.65625,,1.396966576576233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,833,,,,,0.6378947496414185,0.9175969362258911,0.38630807399749756,0.6478579044342041,0.4510739743709564,0.22325581312179565,0.795918345451355,0.5096582174301147,0.3571428656578064,0.3535911738872528,0.9482457637786865,0.46560078859329224,0.28315412998199463,0.6753812432289124,0.4256756901741028,0.1340782195329666,0.910607099533081,0.5142428874969482,0.3076923191547394,0.2237762212753296,0.607692301273346,0.6224899888038635,0.4796954393386841,0.6666666865348816,0.7068876028060913,0.5051546096801758,0.42553192377090454,0.8421052694320679,0.6548941731452942
5,833,0.626212477684021,,0.9932481050491333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,839,,0.65625,,0.9627698063850403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,849,,0.75,,0.8821846842765808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,859,,0.65625,,1.1218152046203613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,869,,0.71875,,0.5851524472236633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,879,,0.59375,,0.5171330571174622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,889,,0.46875,,1.6308248043060303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,899,,0.5625,,1.2905933856964111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,909,,0.65625,,0.7294540405273438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,919,,0.71875,,0.5044729113578796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,929,,0.65625,,0.5124342441558838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,939,,0.71875,,0.5808113217353821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,949,,0.53125,,1.7989436388015747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,959,,0.75,,0.9464133977890015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,969,,0.59375,,0.5487760901451111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,972,,,,,0.6399999856948853,0.9226563572883606,0.3755868673324585,0.6513569951057434,0.4490322470664978,0.24561403691768646,0.7926509380340576,0.5211952924728394,0.39024388790130615,0.5,0.9394277930259705,0.49071004986763,0.2702702581882477,0.678260862827301,0.4566929042339325,0.1458333283662796,0.9072096347808838,0.4934210479259491,0.36036035418510437,0.343137264251709,0.6153846383094788,0.6265060305595398,0.44162437319755554,0.7777777910232544,0.7037804126739502,0.5522827506065369,0.42553192377090454,0.9210526347160339,0.6576701402664185
6,972,0.6465147733688354,,1.0269412994384766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,979,,0.65625,,0.7448342442512512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,989,,0.75,,0.4030608534812927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,999,,0.6875,,1.3073854446411133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1009,,0.65625,,0.9975058436393738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1019,,0.71875,,0.7549631595611572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1029,,0.6875,,0.6904889345169067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1039,,0.71875,,1.0486284494400024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1049,,0.6875,,0.9114086031913757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1059,,0.46875,,1.3319393396377563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1069,,0.6875,,0.68182772397995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1079,,0.59375,,0.8088385462760925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1089,,0.5625,,1.0655608177185059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1099,,0.625,,0.9473937153816223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1109,,0.75,,0.5447916388511658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1111,,,,,0.651578962802887,0.924103856086731,0.3980099558830261,0.6225165724754333,0.4600484371185303,0.24880382418632507,0.7974463105201721,0.5309858918190002,0.3539822995662689,0.4363636374473572,0.9171010255813599,0.48101961612701416,0.29411765933036804,0.6911764740943909,0.43981480598449707,0.15028901398181915,0.906930685043335,0.5087719559669495,0.3030303120613098,0.28346458077430725,0.6153846383094788,0.5662650465965271,0.4822334945201874,0.7222222089767456,0.7115484476089478,0.5552282929420471,0.42553192377090454,0.9473684430122375,0.6584829092025757
7,1111,0.6546356678009033,,0.9003008604049683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1119,,0.59375,,0.5479356646537781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1129,,0.78125,,0.8522725701332092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1139,,0.75,,1.0655670166015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1149,,0.6875,,0.6107282638549805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1159,,0.59375,,1.2196863889694214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1169,,0.65625,,0.9585813283920288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1179,,0.625,,1.2706817388534546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1189,,0.8125,,0.8034622669219971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1199,,0.65625,,0.8473657369613647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1209,,0.59375,,0.8577874898910522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1219,,0.6875,,0.9114947319030762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1229,,0.71875,,0.8229067325592041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1239,,0.71875,,0.8984250426292419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1249,,0.59375,,0.8836544752120972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1250,,,,,0.6568421125411987,0.9259082078933716,0.3865979313850403,0.641870379447937,0.45373889803886414,0.2906976640224457,0.7974351644515991,0.5338593125343323,0.36279070377349854,0.4895104765892029,0.908905029296875,0.494562566280365,0.2906976640224457,0.6817155480384827,0.45316454768180847,0.18382352590560913,0.9120000004768372,0.4821852743625641,0.32231405377388,0.3333333432674408,0.5769230723381042,0.6064257025718689,0.4543147087097168,0.6944444179534912,0.7084411978721619,0.5979381203651428,0.41489362716674805,0.9210526347160339,0.6616287231445312
8,1250,0.651928722858429,,0.932346761226654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1259,,0.78125,,0.7042127847671509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1269,,0.65625,,0.9445701241493225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1279,,0.625,,1.0024999380111694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1289,,0.6875,,0.5342167019844055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1299,,0.75,,0.980922520160675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1309,,0.78125,,0.4017592966556549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1319,,0.75,,0.7390019297599792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1329,,0.75,,0.6817035675048828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1339,,0.59375,,0.8938731551170349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1349,,0.6875,,1.0664817094802856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1359,,0.5625,,1.1750773191452026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1369,,0.625,,0.6351873874664307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1379,,0.65625,,0.6011326909065247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1389,,0.7058823704719543,,1.2468740940093994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1389,,,,,0.6621052622795105,0.9264248013496399,0.39895012974739075,0.6501614451408386,0.4670807421207428,0.2923976480960846,0.7960488200187683,0.5369649529457092,0.38383838534355164,0.5303030014038086,0.9200308322906494,0.5069681406021118,0.3027888536453247,0.7006960511207581,0.4574209153652191,0.18518517911434174,0.9066843390464783,0.47972190380096436,0.36538460850715637,0.3723404109477997,0.5846154093742371,0.6064257025718689,0.4771573543548584,0.6944444179534912,0.7094769477844238,0.6097201704978943,0.40425533056259155,0.9210526347160339,0.6653162240982056
9,1389,0.6688472628593445,,0.8690567016601562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1399,,0.53125,,1.3438992500305176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1409,,0.59375,,1.0900850296020508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1419,,0.71875,,1.1113723516464233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1429,,0.65625,,1.0651979446411133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1439,,0.53125,,0.6095795631408691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1449,,0.71875,,1.0277024507522583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1459,,0.75,,0.5654357671737671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1469,,0.71875,,0.7661224007606506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1479,,0.65625,,1.0512663125991821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1489,,0.65625,,0.8744478225708008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1499,,0.71875,,0.650062620639801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1509,,0.625,,1.112265944480896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1519,,0.53125,,0.8254469037055969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1528,,,,,0.6536841988563538,0.9255706071853638,0.40326976776123047,0.6541666388511658,0.4635083079338074,0.2857142984867096,0.7938084006309509,0.5270006656646729,0.3412322402000427,0.5072463750839233,0.9061107635498047,0.49699336290359497,0.3122362792491913,0.6796537041664124,0.4677002727985382,0.1780821979045868,0.910247802734375,0.4720279574394226,0.3076923191547394,0.3499999940395355,0.5692307949066162,0.6305220723152161,0.4593908488750458,0.7222222089767456,0.7037804126739502,0.5964654088020325,0.38297873735427856,0.9210526347160339,0.6613517999649048
10,1528,0.663433313369751,,0.9096622467041016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1529,,0.78125,,0.7576313614845276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1539,,0.71875,,0.8474258780479431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1549,,0.625,,0.6372143626213074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1559,,0.71875,,0.7319951057434082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1569,,0.65625,,1.2579114437103271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1579,,0.71875,,1.019511342048645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1589,,0.65625,,1.1113239526748657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1599,,0.53125,,0.659838080406189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1609,,0.6875,,0.8749549388885498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1619,,0.78125,,0.45595791935920715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1629,,0.75,,0.523415744304657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1639,,0.6875,,1.3283095359802246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1649,,0.6875,,1.0327723026275635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1659,,0.625,,0.6324102282524109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1667,,,,,0.6600000262260437,0.9261243343353271,0.3913043439388275,0.6632962822914124,0.448924720287323,0.3086419701576233,0.7943843007087708,0.5400897860527039,0.3502304255962372,0.49295774102211,0.9035952091217041,0.4987286925315857,0.3025210201740265,0.6680244207382202,0.477142870426178,0.1984127014875412,0.9126344323158264,0.478409081697464,0.30894309282302856,0.3365384638309479,0.5538461804389954,0.6586345434188843,0.4238578677177429,0.6944444179534912,0.7032625675201416,0.6200294494628906,0.40425533056259155,0.9210526347160339,0.6635552048683167
11,1667,0.6672682166099548,,0.878395676612854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
